file1,file2,similarity
Boldt_Castle.txt,Weston_Village.txt,0.2845528455284553
Oak_Hill.txt,Seven_Hills_Road.txt,0.24043715846994534
Fort_Warren.txt,Top_of_the_World.txt,0.26785714285714285
Mallard_Cove_apt.txt,Sportsmans_RV_Park.txt,0.14068441064638784
Skinners_Harbor.txt,East_Liverpool.txt,0.18385650224215247
The_Congress_Hotel.txt,Webster_Elementary.txt,0.264
Concord_College.txt,Le_Sueur_County_Museum.txt,0.1962025316455696
Fort_Casey.txt,Forest_Gallery_Shopping_Center.txt,0.22666666666666666
Maple_Pond_Trailer_Park.txt,94_amp_Denton_Rd.txt,0.25203252032520324
Gratis.txt,CAMONLANE.txt,0.23703703703703705
The_Ham_House.txt,Mango_Elementary_School.txt,0.25149700598802394
_Prospect_Hill.txt,Laredo_Mall.txt,0.2601626016260163
Festus_Middle_School.txt,Heritage_Bible_College.txt,0.256
Family_Tree_Restaurant.txt,Florida_School_for_the_Deaf_and_Blind.txt,0.17699115044247787
Skinners_Harbor.txt,East_Lawn_Manor_Nursing_Home.txt,0.21714285714285714
Strawberry_Hill.txt,Mount_Thabor_Cemetery.txt,0.2714285714285714
Beards_cemetery.txt,Dalrymple_hall_amp_Howland_Dormitory.txt,0.2631578947368421
Primrose_Lane.txt,Bone_Lick_Park.txt,0.2857142857142857
Brookside_elementary.txt,Blood_forest.txt,0.2517482517482518
Clack_Mountain.txt,Its_a_Small_World.txt,0.3076923076923077
Sprague_Mansion.txt,Wooster_High_School.txt,0.22429906542056074
The_Sun_Inn.txt,University_of_Rochester.txt,0.2714285714285714
Hot_Springs_Hotel.txt,Creve_Coeur_Park.txt,0.17785234899328858
Pioneer_High_School.txt,Townsend_Manor_Inn.txt,0.2463768115942029
Kilgore_College.txt,Kings_River_on_Elgin.txt,0.22699386503067484
War_Woman_DellApple_Orchard.txt,Santa_Ana_high_school_auditorium.txt,0.2518518518518518
Summer_Cut_Bridge.txt,Naturally_You.txt,0.2621359223300971
Urbana.txt,Hamilton_County.txt,0.21511627906976744
Lawrence_amp_Winston_CO.txt,The_Castle_Green.txt,0.21794871794871795
The_Hermitage.txt,Tiwanna_Fatz_Restaurant.txt,0.2564102564102564
Kellers_Chapel.txt,Pratt_RD.txt,0.24503311258278146
Union_College.txt,Mary_St.txt,0.30701754385964913
Warren_W_Abbott_Middle_School.txt,American_fork_canyon.txt,0.20714285714285716
Whistlers.txt,Ellinwood.txt,0.22424242424242424
Appleton_Curling_Club.txt,Hilbert_Road.txt,0.3037037037037037
Bottom_Road.txt,Camden_Middle_School.txt,0.19607843137254902
629_Grove_St_Industrial_Building.txt,Murray_Hall.txt,0.25396825396825395
JA_Parker_School.txt,St_Lawrence_cemetery.txt,0.23357664233576642
Sequoia_Middle_School.txt,Portland_Family_Health_Center.txt,0.2037037037037037
Big_Spring_High_School.txt,Powell_Jr_High.txt,0.272108843537415
Hangmans_Tree.txt,OHanlon_house.txt,0.32653061224489793
North_Wayne_Cemetery_Corwin_St.txt,Rochester_Cemetery.txt,0.3173076923076923
Berville_Rd.txt,Azteca_Building.txt,0.24675324675324675
St_John_Bosco_High_School.txt,Otto_Shortell_Middle_School.txt,0.2485207100591716
Dunwoody.txt,Cafe_Talk.txt,0.2640449438202247
Arkansas_Methodist_Medical_Center.txt,courthouse_yard.txt,0.20105820105820105
Belvin_St.txt,Isle_of_Hope.txt,0.23232323232323232
Trowbridge_Road.txt,Waters_Edge_Cafe.txt,0.2138364779874214
Kellers_Chapel.txt,Dalrymple_hall_amp_Howland_Dormitory.txt,0.2348993288590604
St_David_Grade_School.txt,Elizabeth_General_Medical_Center_in_Elizabeth.txt,0.25443786982248523
New_Market_Trestle.txt,Brickyards.txt,0.26548672566371684
Gorman_School.txt,Carters_Grove_Plantation.txt,0.2366412213740458
Four_Arches.txt,The_High_School_auditorium_Olmshied_Auditorium.txt,0.2647058823529412
Newport_Harbor_High_School.txt,The_Grey_Whale_Inn.txt,0.2781456953642384
East_Bakersfield_High_School_auditorium.txt,Wards_El_Paso.txt,0.2289156626506024
University_of_Central_Missouri.txt,Slater_Hall.txt,0.14675767918088736
St_David_Grade_School.txt,Wards_El_Paso.txt,0.22777777777777777
Edison_Middle_School.txt,Mango_Elementary_School.txt,0.2857142857142857
Rucker_mansion.txt,Paschal_Aldich_Home.txt,0.29347826086956524
Otto_Shortell_Middle_School.txt,Iron_Lake.txt,0.23404255319148937
Mt_Hope_Road.txt,Judge_Lake_Home.txt,0.3783783783783784
Bremerton_Community_theater.txt,Manns_Chinese_Theater.txt,0.2422360248447205
Concord_College.txt,Bronson_Hospital.txt,0.31958762886597936
The_Old_Han_Dee_Mart_Building.txt,Louisiana_Tech_University.txt,0.21176470588235294
Don_Cesar_Resort.txt,The_State_Hospital.txt,0.30097087378640774
Berville_Rd.txt,Williams_Covered_Bridge.txt,0.26
Coats.txt,Logan_County_Jail.txt,0.21717171717171718
Ghost_City_Inn.txt,Oregon_State_Hospital.txt,0.25925925925925924
Richmond_Heights_High_School.txt,Judge_Lake_Home.txt,0.3023255813953488
St_Stephens_School.txt,Old_State_House.txt,0.20945945945945946
Yuma_County.txt,Gerretts_Memorial.txt,0.22929936305732485
Banchy_bride.txt,Santa_Clara_University.txt,0.25210084033613445
22_Mine_Road.txt,Cross_Keys_Tavern.txt,0.30357142857142855
Kilgore_College.txt,Oregon_Caves_National_Monument.txt,0.27586206896551724
The_Old_Hospital.txt,Marcos_De_Niza_High_School.txt,0.291044776119403
La_Minita_Creek.txt,Davies_County_Middle_School.txt,0.19444444444444445
Old_Blue_House_in_neighborhood.txt,Flushing.txt,0.2569444444444444
Bear_Canyon.txt,Huntingdon_College.txt,0.23846153846153847
Thunderridge_High_school.txt,Suncoast_allstar_gym.txt,0.2740740740740741
Spike.txt,Northridge_elementary.txt,0.21637426900584794
The_Morgue_bar_and_lounge.txt,Hospital_del_Sagrado_Corazón.txt,0.18181818181818182
22_Mine_Road.txt,Cheyenne_Canyon.txt,0.25984251968503935
Grays_Creek_high_School.txt,old_slave_mansion.txt,0.23717948717948717
Whitstran.txt,Poor_House_Cemetery.txt,0.19444444444444445
old_trolley_line.txt,Beards_cemetery.txt,0.225
Blacks_Cemetery.txt,Mary_St.txt,0.2818181818181818
Fountain_Valley_High_School.txt,Plattsburgh_High_School.txt,0.2698412698412698
Glore_Psychiatric_Museum.txt,Blennerhasset_Hotel.txt,0.20670391061452514
Fountain_Valley_High_School.txt,Spike.txt,0.24293785310734464
Old_Mansion_Inn.txt,Tennessee_Mountain_Inn.txt,0.29411764705882354
Fort_Warren.txt,Jackson_Building.txt,0.23417721518987342
Whistlers.txt,Sand_Ridge_Junior_High.txt,0.2625
Pelican_Alley_Restaurant.txt,Bow_Lake_and_its_surrounding_areas.txt,0.25984251968503935
Hp175.txt,Crown_Plaza_St_Anthony.txt,0.2857142857142857
Cafe_Talk.txt,Southgate_Retirement_community.txt,0.19148936170212766
Northridge_elementary.txt,The_Black_Cross.txt,0.25170068027210885
Nettleton_High_School_Gym_Band_room.txt,Fort_Davis_Historical_Site.txt,0.14634146341463414
Helmshire_Inn.txt,Highland_Lawn_Cemetery.txt,0.21714285714285714
Coats.txt,McHenry_County.txt,0.22758620689655173
Manual_Arts_High_School.txt,The_Poland_Spring_Inn.txt,0.28187919463087246
Deepwater_elementary.txt,Roycroft_Inn.txt,0.27419354838709675
Thunder_Mountain_State_Park.txt,Green_Acres_Park.txt,0.2818181818181818
Turn_Hall.txt,The_Industrial_Smokestacks.txt,0.24
Pleasant_Lake_Nursing_Home.txt,Salem_Jail.txt,0.3372093023255814
Everett_High_School_Auditorium.txt,New_Amsterdam_Theatre.txt,0.33035714285714285
The_Old_Hospital.txt,Blood_forest.txt,0.26573426573426573
The_Old_Opera_House.txt,House_of_Blue_Lights.txt,0.18468468468468469
Baleroy.txt,Coats.txt,0.23134328358208955
Ledge_Lighthouse.txt,Brickyards.txt,0.3394495412844037
Flagler_College.txt,7th_Street.txt,0.16666666666666666
Crum_Branch.txt,Wood_County_Historical_Museum.txt,0.2920353982300885
Penn_Valley_Hotel.txt,McHenry_County.txt,0.23870967741935484
Marine_Corps_Recruit_Depot.txt,Bowler_high_school_and_middle_school.txt,0.2085889570552147
Snake_Road.txt,Northridge_elementary.txt,0.2553191489361702
apartment_complex.txt,Westland_Mall.txt,0.25984251968503935
Eglington_Cemetery.txt,The_Haunted_Tunnel.txt,0.30612244897959184
Trowbridge_Road.txt,Morey_Mansion.txt,0.25
Cochise_Stronghold_State_Park.txt,Freeport_Factory.txt,0.2727272727272727
trestle_bridge.txt,Salve_Regina_University.txt,0.2601626016260163
New_Michigan_Road.txt,Bear_Canyon.txt,0.2980769230769231
RT_32_towards_Annapolis.txt,The_Presidents_House_Wren_Building.txt,0.1935483870967742
Northside_Pick_n_Save.txt,Auburn_High_School_Auditorium_Pit_and_Cat_Walk_are.txt,0.2080536912751678
Old_AJ_Highway.txt,The_Poland_Spring_Inn.txt,0.2558139534883721
Ledge_Lighthouse.txt,94_amp_Denton_Rd.txt,0.28688524590163933
Ellinwood.txt,Greenfield_Village.txt,0.24
Arapahoe_Middle_School.txt,East_Side_Steak_House.txt,0.2978723404255319
The_Hole.txt,The_Cadillac_Bar.txt,0.3418803418803419
Damish_Hospital.txt,Manns_Chinese_Theater.txt,0.2422360248447205
Kauzlarich_House.txt,Slater_Hall.txt,0.27586206896551724
Early_Hill_Bed_and_Breakfast.txt,Elsinore_Theater.txt,0.19047619047619047
Haverhill_Graveyard.txt,Lafayette_Park_Hotel.txt,0.3142857142857143
Universal_Studios.txt,Camp_Titticut.txt,0.18848167539267016
Kenmore.txt,University_of_Washington.txt,0.27741935483870966
St_Josephs_Church.txt,Waterloo_Middle_school.txt,0.22631578947368422
Davies_County_Middle_School.txt,Bowman_House.txt,0.2727272727272727
Sportsmans_RV_Park.txt,Hamilton_County.txt,0.17883211678832117
Fairfield_Hills_Hospital.txt,St_Isidore_School.txt,0.26605504587155965
Trowbridge_Road.txt,Dotties_Pond_Bernal.txt,0.20967741935483872
Tunnel_19.txt,Off_Flintville_Road.txt,0.23809523809523808
Devils_Turnaround.txt,Florence_Hotel.txt,0.20689655172413793
West_7th_railroad_crossing.txt,Cafe_Talk.txt,0.23972602739726026
Ipswich_Light_Company.txt,Kickapoo_Nation_School.txt,0.37333333333333335
Fountain_Valley_High_School.txt,North_Wayne_Cemetery_Corwin_St.txt,0.3053435114503817
Isle_of_Hope.txt,The_Abbott_House_Bed_amp_Breakfast.txt,0.2826086956521739
Marsh_Road.txt,Newburg_Grafic.txt,0.25
Santa_Rosa.txt,Clack_Mountain.txt,0.275
Four_Arches.txt,Mary_St.txt,0.275
The_Morgue_bar_and_lounge.txt,Mill_Springs_Baptist_ChurchCemetery.txt,0.211340206185567
The_Mizpa_hotel.txt,Tarpon_Inn.txt,0.20103092783505155
Marks_Mansion.txt,Clark_Middle_School.txt,0.29310344827586204
Medlar_View_Elementary.txt,Full_Circle_Cafe.txt,0.21705426356589147
Rays_Seafood.txt,University_of_the_Sciences.txt,0.20168067226890757
Eaton_Theatre.txt,Patty_Cannons_housetavern.txt,0.2446043165467626
High_School_Stage.txt,The_Battle_Field_Memorial.txt,0.23684210526315788
All_Star_Pizza.txt,Sand_Ridge_RoadFerguson_Valley.txt,0.2677165354330709
Shawangunk_Mountain_Range.txt,Cafe_Talk.txt,0.25
San_Buena_Ventura_Mission.txt,The_Twins_House.txt,0.27350427350427353
Kauzlarich_House.txt,Arkansas_Creek.txt,0.3595505617977528
Gig_Harbor_Grange.txt,place_4712.txt,0.2318840579710145
Old_Davis_Hospital.txt,The_Castle_Green.txt,0.24025974025974026
Motel_6.txt,Judge_Lake_Home.txt,0.29
Community_Senior_Center_former_Fire_House_Station.txt,University_of_Mary_Hardin.txt,0.2463768115942029
Santa_Ana_High_School.txt,BlackStar_Canyon.txt,0.2569832402234637
Middletown.txt,Patty_Cannons_housetavern.txt,0.21084337349397592
Old_Stone_Rec_Building.txt,Alps_Motel.txt,0.32222222222222224
Rib_Mountain_storage_plant.txt,Broward_Community_College.txt,0.24210526315789474
Calico_Ghost_Town.txt,The_Comedy_Store.txt,0.32
Hanna_House.txt,Ledge_Lighthouse.txt,0.22346368715083798
Marshfield.txt,East_Lawn_Manor_Nursing_Home.txt,0.2375
Boothbay_Opera_House.txt,Roses_Beauty_Salon.txt,0.37209302325581395
Wood_County_Historical_Museum.txt,Pearis_Cemetery.txt,0.2767857142857143
Globe_High_School.txt,Fairfield_Marriot_Inn.txt,0.3389830508474576
St_Michaels_College.txt,Aspenvale_Cemetery.txt,0.2215568862275449
Woodland.txt,St_Michaels_College.txt,0.18932038834951456
Gobblers_Knob.txt,Pelican_Alley_Restaurant.txt,0.26785714285714285
University_of_Hawaii.txt,Pratt_RD.txt,0.256
Presidio_Park.txt,Hannahs_Grave.txt,0.23684210526315788
Le_Sueur_County_Museum.txt,Stillmore_Cemetery.txt,0.215311004784689
Wilsons_Creek.txt,Barrio_Santa_Rosa.txt,0.26605504587155965
The_track.txt,Its_a_Small_World.txt,0.39285714285714285
Stanford_Hall.txt,Council_Oak_Cemetery.txt,0.3670886075949367
Penn_Valley_Hotel.txt,South_Dade_High_School.txt,0.2345679012345679
Hilbert_Road.txt,St_Turibius_School.txt,0.267515923566879
Army_Ammunition_Plant.txt,Norman_Petty_Studios.txt,0.13069908814589665
Thunderridge_High_school.txt,Brighton_Township.txt,0.21761658031088082
Marshfield.txt,State_Office_Building_on_State_Capitol_Campus.txt,0.2857142857142857
Fairfield_Hills_Hospital.txt,Joes_Cave.txt,0.13278008298755187
town_circle.txt,Haslams_Book_Store_2025_Central_Ave.txt,0.30120481927710846
Old_Hanover_Town_Hotel.txt,Bear_Canyon.txt,0.24193548387096775
Norman_Petty_Studios.txt,Hencoop_Schoolhouse_Cemetery.txt,0.25157232704402516
Birmingham_High_School.txt,Devils_Turnaround.txt,0.2
Beckley.txt,Strawberry_Hill.txt,0.25806451612903225
Sautee_Nacoochee_Indian_Burial_Mound.txt,St_Josephs_Church.txt,0.2
Washington_High_School.txt,Beckley.txt,0.28695652173913044
Army_Ammunition_Plant.txt,Cartegena_Manor.txt,0.11935483870967742
Newport_Harbor_High_School.txt,Lock_Haven_University.txt,0.25949367088607594
Seneca_Caverns.txt,Old_Sawmill_location.txt,0.2672413793103448
Baptist_cemetery.txt,Fairport_Light_House.txt,0.2198581560283688
Myrtle_Grove_Cemetery.txt,Highland_Road_near_Lee_Drive.txt,0.21951219512195122
Arkansas_Methodist_Medical_Center.txt,Pearis_Cemetery.txt,0.19428571428571428
Old_Salem_Church_and_Cemetery.txt,Old_Hershey_Street_Hospital.txt,0.275
Wedgewoods_Golf_place.txt,Near_the_falls_in_down_town_an_old_building_next_t.txt,0.288135593220339
trestle_bridge.txt,Wallkill_Correctional_Facility.txt,0.25
AIM_School.txt,Bourgeois_Terrace.txt,0.25
Bayou_La_Batre_Jail.txt,The_Lighthouse_Keepers_residence.txt,0.34108527131782945
Rivera_high_school.txt,The_Bodega_Brew_Pub.txt,0.3617021276595745
Mary_B_Lewis_Elementary.txt,The_Wink_Theater.txt,0.2755905511811024
Scherwood_Lake_Apartments.txt,Big_Spring_High_School.txt,0.24050632911392406
Cascade.txt,Homedale_Marsing_cemetery.txt,0.3090909090909091
DYouville_College_Buffalo.txt,Bromley_Brooke_School.txt,0.2222222222222222
Southern_Connecticut_State_University.txt,Seven_Hills_Road.txt,0.19886363636363635
The_Ice_house.txt,Institute_of_Texas_Culture.txt,0.26356589147286824
The_traveler_of_Knob.txt,St_John_Bosco_High_School.txt,0.2564102564102564
Devils_Back_Bone_St_Rd_25.txt,E_Easton_Pl.txt,0.29577464788732394
Primrose_Lane.txt,Happy_Valley.txt,0.2552083333333333
Broward_Community_College.txt,place_4712.txt,0.2553191489361702
Northwest_Missouri_State_University.txt,Highland_Lawn_Cemetery.txt,0.2138364779874214
The_International_Hotel.txt,St_Stephens_Indian_Mission.txt,0.2777777777777778
The_Castle_Green.txt,Chowchilla_Union_High_School.txt,0.26618705035971224
Old_Gym.txt,Hollywood_High_School.txt,0.22077922077922077
old_Chicago_road.txt,AIM_School.txt,0.26865671641791045
Old_Jabobs_Funeral_Home.txt,Midway_Recreation_Center.txt,0.32558139534883723
Cemetery_Mt.txt,Galaxy_Club.txt,0.19123505976095617
Santa_Rosa.txt,Feds_Creek_High_School.txt,0.28225806451612906
Florence_Road.txt,formerly_Laguna_Hills.txt,0.24489795918367346
Cascade.txt,The_Murder_house.txt,0.2152777777777778
Arbys.txt,La_Serna_High_School.txt,0.19318181818181818
Shoshone_Bar.txt,Cave_Hill.txt,0.30434782608695654
Fort_Phantom_Lake.txt,Dells_Bar.txt,0.23357664233576642
Clairview_Movie_Theater.txt,Miami_University_Oxford_College.txt,0.2214765100671141
Zanesville_Community_Theater.txt,St_Turibius_School.txt,0.24193548387096775
Mays_Canyon_Road_The_stories_began_around_June_of_.txt,Nike_site.txt,0.21897810218978103
Hannahs_Grave.txt,Plattsburgh_Air_Force_Base.txt,0.2542372881355932
Devils_Turnaround.txt,Chucks_Steak_House.txt,0.20134228187919462
Intake_Pump_Plant_Metropolitan_Water_District.txt,Tabu_Night_Club.txt,0.2815533980582524
Sallys_Lane.txt,Fort_Francisco_Museum_Hall_Mansion.txt,0.24817518248175183
Deepwater_elementary.txt,Cramer_RD_Blue_Lady_House.txt,0.2624113475177305
Bellefonte_Hospital.txt,New_Amsterdam_Theatre.txt,0.26865671641791045
Greendale_Cemetery.txt,Clark_Middle_School.txt,0.26153846153846155
Wilsons_Creek.txt,Jackson_Senior_High_School.txt,0.3142857142857143
Buck_Hill_Inn.txt,The_Canal.txt,0.27205882352941174
Skinners_Harbor.txt,Elk_Grove_Cemetery.txt,0.26119402985074625
Gig_Harbor_Grange.txt,Tennessee_Mountain_Inn.txt,0.26717557251908397
Old_Stone_Rec_Building.txt,Vista_Linda_hospital.txt,0.2972972972972973
Miami_University_Oxford_College.txt,Dalrymple_hall_amp_Howland_Dormitory.txt,0.24836601307189543
Grand_Opera_Theater.txt,Marmont_Castle.txt,0.33
Arizona_State_Prison_Complex_Death_House.txt,The_University_of_North_Texas.txt,0.2857142857142857
St_Ambrose_University.txt,St_Stephens_Indian_Mission.txt,0.27350427350427353
Strawberry_Hill.txt,Devils_Turnaround.txt,0.19337016574585636
Bottom_Road.txt,Brickyards.txt,0.23076923076923078
Haverhill_Graveyard.txt,Andersonville_Civil_War_Prison.txt,0.3707865168539326
Riverside_Rehab_Center.txt,Spring_Lake_Park.txt,0.2
Bremerton_Community_theater.txt,Detroit_Historical_Museum.txt,0.3
Patty_Cannons_housetavern.txt,Hamilton_County.txt,0.20765027322404372
Galaxy_Club.txt,Harlingen_Insane_Asylum.txt,0.26282051282051283
courthouse_yard.txt,Peters_Woods.txt,0.21212121212121213
Big_Spring_High_School.txt,James_A_Allison_Mansion.txt,0.21081081081081082
Roycroft_Inn.txt,City_Jail.txt,0.3185840707964602
Peoria_High_School.txt,Medaille_College.txt,0.31092436974789917
Elsinore_Theater.txt,Greenlawn_Cemetery.txt,0.29896907216494845
Plattsburg_High_School.txt,Dragonback_Woods.txt,0.32142857142857145
YMCA_Camp_Storer.txt,Northridge_elementary.txt,0.2967032967032967
Pizza_Hut.txt,Pentecostal_temple_on_Henry_Ruff_rd.txt,0.3114754098360656
Pierce_Elementary.txt,McKinney_Hollow.txt,0.2631578947368421
Begjaine_House.txt,Ringtown_Elementary_School.txt,0.20125786163522014
The_Reservation.txt,Isle_of_Hope.txt,0.23308270676691728
Antique_Depot_park_of_old_train_Depot.txt,University_of_Washington.txt,0.25136612021857924
Highway_between_Daytona_Orlando.txt,Powell_Jr_High.txt,0.2426470588235294
Old_Mount_Tom.txt,Tombstone_Graveyard.txt,0.2777777777777778
Longview.txt,Its_a_Small_World.txt,0.2152777777777778
Pizza_Hut.txt,Moanalua_High_School.txt,0.27049180327868855
Nineveh_Falls.txt,Blue_Sky_Lodge.txt,0.21568627450980393
Marine_Corps_Recruit_Depot.txt,La_Serna_High_School.txt,0.19393939393939394
the_Wendigo.txt,Pratt_RD.txt,0.28346456692913385
Kamehameha_Schools.txt,Haslams_Book_Store_2025_Central_Ave.txt,0.2608695652173913
Elsinore_Theater.txt,7th_Street.txt,0.30526315789473685
Read_Dorm_6th_floor.txt,East_Lawn_Manor_Nursing_Home.txt,0.2484472049689441
The_Overpass_to_the_Almo_Compound.txt,Camp_Titticut.txt,0.18128654970760233
Birch_Hill_Cemetery.txt,Ritz_Carlton_Sarasota.txt,0.2389937106918239
Fairlawn_Mansion.txt,Florida_State_University.txt,0.2620689655172414
Foster_Hill.txt,HWY_90.txt,0.29365079365079366
Old_Post_Chapel.txt,The_Herlong_Mansion.txt,0.23214285714285715
Webster_Elementary.txt,crybaby_bridge_Formerly_listed_in_Checotah.txt,0.23952095808383234
Blue_Sky_Lodge.txt,Fort_Francisco_Museum_Hall_Mansion.txt,0.3465346534653465
Broadalbin_hotel.txt,Roses_Beauty_Salon.txt,0.28440366972477066
Detroit_Historical_Museum.txt,Plattsburgh_Air_Force_Base.txt,0.29310344827586204
Alexis_Phelps_House.txt,Ameritech_Building.txt,0.3
Mossdale_Bridge.txt,Mescalero_day_care_center.txt,0.325
Bagel_Nosh_Restaurant.txt,Griffin_High_School.txt,0.18181818181818182
Fairport_Light_House.txt,Rib_Mountain_storage_plant.txt,0.18716577540106952
White_Oak_Cemetery.txt,Elizabeth_General_Medical_Center_in_Elizabeth.txt,0.21052631578947367
Nacoochee_Methodist_Church.txt,Chinese_Tunnels.txt,0.2608695652173913
Panola_Hall.txt,Immaculate_Heart_High_School.txt,0.27450980392156865
Griffin_Memorial_School.txt,Fairlawn_Mansion.txt,0.23863636363636365
Plattsburgh_High_School.txt,The_Glowing_Graveyard.txt,0.22818791946308725
Weston_Village.txt,Lake_Worth.txt,0.308411214953271
Tabu_Night_Club.txt,The_Murder_house.txt,0.20689655172413793
Kemper_Military_School_and_College_closed_down_old.txt,Sage_College_of_Albany.txt,0.2803030303030303
Mossdale_Bridge.txt,The_Shakespeare_Tavern.txt,0.22282608695652173
Radisson_Prince_Charles_Hotel.txt,Bacone_College.txt,0.21935483870967742
Ethel_M_Burke.txt,State_Office_Building_on_State_Capitol_Campus.txt,0.288135593220339
Jim_Beam_Distillery.txt,Old_Hanover_Town_Hotel.txt,0.25806451612903225
Savannah_College_of_Art.txt,Cascade.txt,0.2620689655172414
Williams_Covered_Bridge.txt,Shawangunk_Mountain_Range.txt,0.2980769230769231
Festus_Middle_School.txt,South_Family_Drive.txt,0.30275229357798167
Big_Spring_High_School.txt,Ipswich_Light_Company.txt,0.3302752293577982
Stedes_PondTrain_Tracks.txt,Marsh_Road.txt,0.26285714285714284
The_Hospital.txt,The_Black_Cross.txt,0.2545454545454545
Piedmont_College.txt,Bird_Bridge.txt,0.2546583850931677
Walking_Horse_Inn.txt,Railroad.txt,0.2585034013605442
Charleston_Naval_Base.txt,Latta_Plantation.txt,0.26277372262773724
Cheyenne_Canyon.txt,Lacrosse.txt,0.2966101694915254
Savannah_College_of_Art.txt,John_T_Anderson_Cemetery.txt,0.1962962962962963
ShellSubway.txt,All_Star_Pizza.txt,0.2913907284768212
General_Wayne_Inn.txt,Stinson_Field_Cemetery_and_the_Stinson_Field_ghost.txt,0.24475524475524477
Fort_Casey.txt,Bellefonte_Hospital.txt,0.2796610169491525
Highway_between_Daytona_Orlando.txt,Fort_Casey.txt,0.30392156862745096
Garden_Terrace.txt,The_Comedy_Store.txt,0.2920353982300885
Fairy_Train_Tracks.txt,Burns_High_School.txt,0.2206896551724138
Boothbay_Opera_House.txt,Rays_Seafood.txt,0.17989417989417988
One_20_Ocean_Place.txt,Road_behind_Old_Stone_House.txt,0.22772277227722773
Crum_Branch.txt,Jefferson_Park.txt,0.2682926829268293
Begjaine_House.txt,Old_Battery_Park_Hotel.txt,0.20786516853932585
Stevenson_middle.txt,Suncoast_allstar_gym.txt,0.3113207547169811
Trowbridge_Road.txt,Long_Beach_Job_Corps.txt,0.2
Broadalbin_hotel.txt,Alexis_Phelps_House.txt,0.275
Old_Post_Chapel.txt,KK_highway.txt,0.2
University_of_Colorado.txt,Manheim_Central_High_School.txt,0.30434782608695654
Cave_Hill.txt,North_Royalton_High_School.txt,0.26119402985074625
Bird_Creek_School.txt,Wood_County_Historical_Museum.txt,0.2357142857142857
Fieldstone_Middle_School.txt,Inspiration_Stump.txt,0.30612244897959184
Sage_College_of_Albany.txt,Railroad_Crossing.txt,0.2152777777777778
Banchy_bride.txt,The_Twins_House.txt,0.2727272727272727
Country_Harvest_Buffet.txt,Norman_Petty_Studios.txt,0.3135593220338983
Reinhardt_College.txt,Patty_Cannons_housetavern.txt,0.19135802469135801
Civic_Arena.txt,Red_School_House.txt,0.2748091603053435
Boothbay_Opera_House.txt,Cemetery_Mt.txt,0.15311004784688995
Johns_Bayou_Road.txt,Alexis_Phelps_House.txt,0.21176470588235294
Townsend_Manor_Inn.txt,Weaver_House.txt,0.288135593220339
Billys_Bar_and_Grill.txt,The_McGarrah_Stagecoach_Tavern_Inn.txt,0.16049382716049382
Concord_College.txt,Austin_Peay_State_University.txt,0.29411764705882354
Hathaway_House.txt,John_T_Anderson_Cemetery.txt,0.18596491228070175
Myrtle_Grove_Cemetery.txt,Pittsburgh_Job_Corps_CenterLeech_Farm_Tuberculosis.txt,0.24812030075187969
Fairview_Street.txt,The_Cadillac_Bar.txt,0.27692307692307694
Country_Harvest_Buffet.txt,Peoria_High_School.txt,0.38144329896907214
Bay_Street_Theatre.txt,Newnan_hospital.txt,0.19148936170212766
Portland_Family_Health_Center.txt,Yukon2.txt,0.2391304347826087
The_Crow_Home.txt,Highway_92.txt,0.21176470588235294
Gerretts_Memorial.txt,Tarpon_Inn.txt,0.20987654320987653
Crook_Park.txt,Juvenile_Detention_Facility.txt,0.2682926829268293
Freeport_Factory.txt,Longstreet_Theatre.txt,0.17488789237668162
Grand_Rapids_Home_for_Veterans.txt,Creve_Coeur_Park.txt,0.14396887159533073
Ocean_Beach_Sutro_Bath.txt,Broward_Community_College.txt,0.22784810126582278
St_Michaels_College.txt,Ball_Cemetery.txt,0.17964071856287425
The_Reservation.txt,Tyler_House.txt,0.2054794520547945
the_battlefields.txt,Forest_Gallery_Shopping_Center.txt,0.17857142857142858
Sacramento_City_Cemetery.txt,Thunder_Mountain_State_Park.txt,0.24060150375939848
Holy_Rosary_catholic_school_k_8.txt,Fort_Francisco_Museum_Hall_Mansion.txt,0.26153846153846155
Old_Hospital_Alice_P_and_S.txt,The_Hurst_Home.txt,0.3404255319148936
Stedes_PondTrain_Tracks.txt,Pillar_of_Fire.txt,0.2619047619047619
Winchester_House.txt,St_Isidore_School.txt,0.2803030303030303
Hack_Settlement.txt,YMCA_Camp_Storer.txt,0.20535714285714285
Marriott_Hotel.txt,Mountain_Muffin_Restaurant.txt,0.2235294117647059
Hargill_Elementary_School.txt,Cemetery_Mt.txt,0.17410714285714285
Monticito_grave_yard.txt,Circus_Circus.txt,0.21341463414634146
apartment_complex.txt,Cochise_Stronghold_State_Park.txt,0.2727272727272727
Wilowen_poltergeist.txt,Calico_Ghost_Town.txt,0.2708333333333333
Sheas_Performing_Art_Center.txt,Detroit_Historical_Museum.txt,0.2878787878787879
John_F_Craig_House_Bed_amp_Breakfast.txt,Maple_Bluff_Country_Club.txt,0.3090909090909091
Oregon_State_Hospital.txt,Pratt_RD.txt,0.2789115646258503
Northside_Pick_n_Save.txt,Larry_A_Ryle_High_School.txt,0.24444444444444444
The_Hurst_Home.txt,La_Serna_High_School.txt,0.30303030303030304
Guilpin_Hotel_Casino.txt,The_Mizpa_hotel.txt,0.25170068027210885
